"original_disk_num";"patch_disk_num";"i_disks_script_disk";"script_num";"original_basic_line";"patch_basic_line";"original_string_num";"patch_string_num";"japanese_text";"patch_source_text";"english_text";"disk_mapping_status";"match_status";"match_method";"match_reason";"linked_original_key";"linked_patch_key"
"disk01";"disk01";"disk01";"NO0";"10350";"10350";"42";"42";"生まれ育った街";"生まれ育った街";"from the town I grew up in,";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk01/NO0/10350/42";"disk01/NO0/10350/42"
"disk01";"disk01";"disk01";"NO0";"10370";"10370";"43";"43";"ベイエリア・・・";"ベイエリア・・・";"Bay Area...";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk01/NO0/10370/43";"disk01/NO0/10370/43"
"disk01";"";"disk01";"NO0";"10380";"";"44";"";"TX7";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk01/NO0/10380/44";""
"disk01";"disk01";"disk01";"NO0";"10400";"10400";"45";"45";"時が流れていく";"時が流れていく";"Time keeps flowing.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk01/NO0/10400/45";"disk01/NO0/10400/45"
"disk01";"disk01";"disk01";"NO0";"10450";"10450";"46";"46";"霧に包まれた街角";"霧に包まれた街角";"I'm surrounded by fog.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk01/NO0/10450/46";"disk01/NO0/10450/46"
"disk01";"";"disk01";"NO0";"10450";"";"47";"";"  ";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk01/NO0/10450/47";""
"disk01";"";"disk01";"NO0";"10480";"";"48";"";"TX1";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk01/NO0/10480/48";""
"disk01";"disk01";"disk01";"NO0";"10500";"10500";"49";"49";"影だ・・・・";"影だ・・・・";"A shadow from that alley...";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk01/NO0/10500/49";"disk01/NO0/10500/49"
"disk01";"disk01";"disk01";"NO0";"10550";"10550";"50";"50";"殺意を感じる";"殺意を感じる";"Blood lust.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk01/NO0/10550/50";"disk01/NO0/10550/50"
"disk01";"";"disk01";"NO0";"10580";"";"51";"";"TX4";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk01/NO0/10580/51";""
"disk01";"disk01";"disk01";"NO0";"10600";"10600";"52";"52";"逃げる・・・・";"逃げる・・・・";"I run...";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk01/NO0/10600/52";"disk01/NO0/10600/52"
"disk01";"disk01";"disk01";"NO0";"10650";"10650";"53";"53";"何から・・・・";"何から・・・・";"From who or what";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk01/NO0/10650/53";"disk01/NO0/10650/53"
"disk01";"disk01";"disk01";"NO0";"10660";"10660";"54";"54";"わからない・・";"わからない・・";"I don't know...";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk01/NO0/10660/54";"disk01/NO0/10660/54"
"disk01";"";"disk01";"NO0";"10680";"";"55";"";"TX5";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk01/NO0/10680/55";""
"disk01";"disk01";"disk01";"NO0";"10700";"10700";"56";"56";"なぜ俺が・・・";"なぜ俺が・・・";"Why me...?";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk01/NO0/10700/56";"disk01/NO0/10700/56"
"disk01";"disk01";"disk01";"NO0";"10750";"10750";"57";"57";"影の標的に・・";"影の標的に・・";"Who is the shadow after?";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk01/NO0/10750/57";"disk01/NO0/10750/57"
"disk01";"disk01";"disk01";"NO0";"10760";"10760";"58";"58";"わからない・・";"わからない・・";"I don't know...";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk01/NO0/10760/58";"disk01/NO0/10760/58"
"disk01";"";"disk01";"NO0";"10780";"";"59";"";"TX6";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk01/NO0/10780/59";""
"disk01";"disk01";"disk01";"NO0";"10800";"10800";"60";"60";"走れ、走れ・・・";"走れ、走れ・・・";"Run, run...";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk01/NO0/10800/60";"disk01/NO0/10800/60"
"disk01";"disk01";"disk01";"NO0";"10850";"10850";"61";"61";"影に追いつかれる";"影に追いつかれる";"Who is this shadow";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk01/NO0/10850/61";"disk01/NO0/10850/61"
"disk01";"";"disk01";"NO0";"10850";"";"62";"";"  ";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk01/NO0/10850/62";""
"disk01";"";"disk01";"NO0";"10880";"";"63";"";"TX3";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk01/NO0/10880/63";""
"disk01";"disk01";"disk01";"NO0";"10900";"10900";"64";"64";"俺を殺そうとしている";"俺を殺そうとしている";"Who is trying to kill me?";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk01/NO0/10900/64";"disk01/NO0/10900/64"
"disk01";"disk01";"disk01";"NO0";"10950";"10950";"65";"65";"誰・・・わからない";"誰・・・わからない";"I don't know...";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk01/NO0/10950/65";"disk01/NO0/10950/65"
"disk01";"";"disk01";"NO0";"10980";"";"66";"";"TX9";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk01/NO0/10980/66";""
"disk01";"disk01";"disk01";"NO0";"11000";"11000";"67";"67";"逃げるんだ・・・";"逃げるんだ・・・";"Keep running...";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk01/NO0/11000/67";"disk01/NO0/11000/67"
"disk01";"disk01";"disk01";"NO0";"11050";"11050";"68";"68";"奴の足音が";"奴の足音が";"The footsteps";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk01/NO0/11050/68";"disk01/NO0/11050/68"
"disk01";"disk01";"disk01";"NO0";"11060";"11060";"69";"69";"そこまできた・・";"そこまできた・・";"are coming...";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk01/NO0/11060/69";"disk01/NO0/11060/69"
"disk01";"";"disk01";"NO0";"11080";"";"70";"";"TX10";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk01/NO0/11080/70";""
"disk01";"disk01";"disk01";"NO0";"11100";"11100";"71";"71";"殺意の影が";"殺意の影が";"The shadow of the killer";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk01/NO0/11100/71";"disk01/NO0/11100/71"
"disk01";"disk01";"disk01";"NO0";"11150";"11150";"72";"72";"刃物を持って";"刃物を持って";"carrying a knife";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk01/NO0/11150/72";"disk01/NO0/11150/72"
"disk01";"disk01";"disk01";"NO0";"11160";"11160";"73";"73";"鏡にうつる・・・";"鏡にうつる・・・";"is reflected in the mirror...";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk01/NO0/11160/73";"disk01/NO0/11160/73"
"disk01";"";"disk01";"NO0";"11180";"";"74";"";"TX11";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk01/NO0/11180/74";""
"disk01";"disk01";"disk01";"NO0";"15000";"15000";"75";"75";"ＣＤ−ＲＯＭよりＤＡＴＡの読み込みを始めます。ＨＩＴ　ＡＮＹ　ＫＥＹ";"ＣＤ－ＲＯＭよりＤＡＴＡの読み込みを始めます。ＨＩＴ　ＡＮＹ　ＫＥＹ";"Press any key to start reading data from CD-ROM.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk01/NO0/15000/75";"disk01/NO0/15000/75"
"disk01";"disk01";"disk01";"NO0";"15010";"15010";"76";"76";"　　　　　　　　ＣＤ−ＲＯＭよりＤＡＴＡを読み込み中";"　　　　　　　　ＣＤ－ＲＯＭよりＤＡＴＡを読み込み中";"Reading data...";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk01/NO0/15010/76";"disk01/NO0/15010/76"
"disk01";"";"disk01";"NO0";"15040";"";"77";"";"NO1";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk01/NO0/15040/77";""
"disk02";"";"disk02";"NO1";"50";"";"0";"";"08:00";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk02/NO1/50/0";""
"disk02";"";"disk02";"NO1";"50";"";"1";"";"08:40";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk02/NO1/50/1";""
"disk02";"disk02";"disk02";"NO1";"110";"110";"2";"2";"デビッド「ウワァッ！！・・・ハァ、ハァ・・・」";"デビッド「ウワァッ！！・・・ハァ、ハァ・・・」";"David: AHHH! *huff* *huff*";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk02/NO1/110/2";"disk02/NO1/110/2"
"disk02";"";"disk02";"NO1";"120";"";"3";"";"09:06";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk02/NO1/120/3";""
"disk02";"";"disk02";"NO1";"120";"";"4";"";"11:52";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk02/NO1/120/4";""
"disk02";"";"disk02";"NO1";"120";"";"5";"";"NAM1";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk02/NO1/120/5";""
"disk02";"disk02";"disk02";"NO1";"120";"120";"6";"6";"デビッドは、最悪の寝覚めをしたので、全身にネットリとした汗をかいている。";"デビッドは、最悪の寝覚めをしたので、全身にネットリとした汗をかいている。";"David woke up screaming, his body covered in sweat.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk02/NO1/120/6";"disk02/NO1/120/6"
"disk02";"disk02";"disk02";"NO1";"150";"150";"7";"7";"デビッド「ちくしょう！　またあの夢だ！」";"デビッド「ちくしょう！　またあの夢だ！」";"David: It was that goddamn nightmare again!";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk02/NO1/150/7";"disk02/NO1/150/7"
"disk02";"disk02";"disk02";"NO1";"160";"160";"8";"8";"子供の頃からときどき見る悪夢なのだが、なかなか慣れない・・・。";"子供の頃からときどき見る悪夢なのだが、なかなか慣れない・・・。";"I've been having these nightmares since I was a kid, and I still can't get used to it...";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk02/NO1/160/8";"disk02/NO1/160/8"
"disk02";"disk02";"disk02";"NO1";"170";"170";"9";"9";"少し気になるのは成長するに連れてリアリティ−が増し、その分うなされる回数も増えていることだ。";"少し気になるのは成長するに連れてリアリティ－が増し、その分うなされる回数も増えていることだ。";"What's bothering me is that they've been getting more and more realistic as I grew up. I've even been having them more frequently.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk02/NO1/170/9";"disk02/NO1/170/9"
"disk02";"disk02";"disk02";"NO1";"180";"180";"10";"10";"デビッド「このままじゃ夢に殺されてしまう。いっそ精神科にでも行くかな・・・」";"デビッド「このままじゃ夢に殺されてしまう。いっそ精神科にでも行くかな・・・」";"David: If this keeps up, I might actually die for real. Maybe I really need a shrink...";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk02/NO1/180/10";"disk02/NO1/180/10"
"disk02";"disk02";"disk02";"NO1";"190";"190";"11";"11";"うなされるたびにそう思うデビッドであった。";"うなされるたびにそう思うデビッドであった。";"That's what David thought every time he had one of his nightmares.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk02/NO1/190/11";"disk02/NO1/190/11"
"disk02";"disk02";"disk02";"NO1";"200";"200";"12";"12";"デビッド「・・・シャワ−でも浴びるか・・・」";"デビッド「・・・シャワ－でも浴びるか・・・」";"David: ...Guess I'll take a shower.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk02/NO1/200/12";"disk02/NO1/200/12"
"disk02";"disk02";"disk02";"NO1";"210";"210";"13";"13";"シャワ−を浴びれば少しは気分も良くなるとデビッドは思った・・・。";"シャワ－を浴びれば少しは気分も良くなるとデビッドは思った・・・。";"He thought he'd feel better if he could relax under the hot water for a while...";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk02/NO1/210/13";"disk02/NO1/210/13"
"disk02";"disk02";"disk02";"NO1";"310";"310";"14";"14";"デビッド「いよいよ明日か・・・初のヨ−ロッパツア−に行くのは・・・」";"デビッド「いよいよ明日か・・・初のヨ－ロッパツア－に行くのは・・・」";"David: Tomorrow's the day, huh? My first European tour.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk02/NO1/310/14";"disk02/NO1/310/14"
"disk02";"disk02";"disk02";"NO1";"320";"320";"15";"15";"デビッドはイギリス・インディ−ズシ−ンの中でも、デビュ−してたった１年でヨ−ロッパツア−を敢行するなど、新進気鋭のロックバンド［エレノ・ヴィジョン］の一員であり、";"デビッドはイギリス・インディ－ズシ－ンの中でも、デビュ－してたった１年でヨ－ロッパツア－を敢行するなど、新進気鋭のロックバンド［エレノ・ヴィジョン］の一員であり、";"David was the vocalist of ""Eleno Vision"", an up-and-coming rock band of the UK indie scene.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk02/NO1/320/15";"disk02/NO1/320/15"
"disk02";"disk02";"disk02";"NO1";"330";"330";"16";"16";"そのフロントマンにふさわしい美形・知性・カリスマ性と三拍子そろったボ−カリストである。";"そのフロントマンにふさわしい美形・知性・カリスマ性と三拍子そろったボ－カリストである。";"That would have been their first tour of Europe since their debut, one year ago.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk02/NO1/330/16";"disk02/NO1/330/16"
"disk02";"disk02";"disk02";"NO1";"400";"400";"17";"17";"部屋の中を見わたす。";"部屋の中を見わたす。";"Look around the room.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk02/NO1/400/17";"disk02/NO1/400/17"
"disk02";"disk02";"disk02";"NO1";"400";"400";"18";"18";"ヨ−ロッパ・ツア−について考える。";"ヨ－ロッパ・ツア－について考える。";"Think about the European tour.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk02/NO1/400/18";"disk02/NO1/400/18"
"disk02";"disk02";"disk02";"NO1";"400";"400";"19";"19";"テレビのスイッチを入れる。";"テレビのスイッチを入れる。";"Turn on the TV.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk02/NO1/400/19";"disk02/NO1/400/19"
"disk02";"disk02";"disk02";"NO1";"410";"410";"20";"20";"デビッドは、冷えたミネラル・ウォ−タ−を片手に持ってソファ−に座っている。";"デビッドは、冷えたミネラル・ウォ－タ－を片手に持ってソファ－に座っている。";"David sat on the sofa, holding a cold bottle of mineral water.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk02/NO1/410/20";"disk02/NO1/410/20"
"disk02";"disk02";"disk02";"NO1";"430";"430";"21";"21";"売れっ子ミュ−ジシャンのわりには質素な造りの部屋で、こぎれいに片付けている。";"売れっ子ミュ－ジシャンのわりには質素な造りの部屋で、こぎれいに片付けている。";"It was a simple room for a famous musician. Clean and tidy.";"same_disk";"matched_translated";"source_sequence_alignment";"normalized_source_same_coordinates";"disk02/NO1/430/21";"disk02/NO1/430/21"
